Setting_1,Setting_2,Setting_3,LPC_outlet_temperature,Physical_fan_speed,Corrected_core_speed,Burner_fuel_air_ratio,Maintenance_Status
42.0017,0.841,100.0,549.65,2212.08,8088.62,0.02,0
0.0012,0.0,100.0,642.39,2388.03,8143.59,0.03,0
42.002,0.84,100.0,549.96,2211.81,8081.58,0.02,0
9.9987,0.25,100.0,604.28,2318.85,8137.7,0.03,0
0.0011,0.0014,100.0,642.54,2388.14,8123.5,0.03,1
25.0001,0.62,60.0,536.91,1915.46,7885.18,0.02,0
0.0027,0.001,100.0,642.58,2388.1,8151.74,0.03,1
35.0004,0.84,100.0,555.57,2222.84,8062.55,0.02,0
25.0019,0.62,60.0,537.12,1915.14,7870.22,0.02,0
35.0048,0.84,100.0,555.74,2223.08,8075.67,0.02,1
42.001,0.84,100.0,549.52,2211.84,8084.38,0.02,0
19.9981,0.7019,100.0,607.73,2323.97,8058.2,0.02,1
35.0001,0.84,100.0,555.37,2223.0,8071.15,0.02,0
10.002,0.25,100.0,605.12,2318.94,8118.41,0.03,0
10.0076,0.25,100.0,604.75,2318.86,8128.69,0.03,0
42.0064,0.8404,100.0,549.62,2211.76,8082.26,0.02,0
10.0028,0.2519,100.0,605.2,2318.94,8121.79,0.03,0
24.9992,0.6216,60.0,536.82,1915.42,7879.14,0.02,0
0.0018,0.0,100.0,642.73,2388.08,8140.3,0.03,1
20.0014,0.7,100.0,608.11,2324.03,8065.5,0.02,0
20.0015,0.7007,100.0,606.85,2323.95,8057.49,0.02,0
35.0078,0.84,100.0,555.53,2223.26,8083.02,0.02,1
35.0051,0.8418,100.0,555.23,2222.94,8067.02,0.02,0
20.0058,0.7,100.0,607.52,2323.98,8060.06,0.02,1
25.0039,0.62,60.0,537.18,1915.47,7878.75,0.02,0
10.0025,0.2515,100.0,604.55,2318.92,8122.15,0.03,0
25.0047,0.62,60.0,536.57,1915.4,7877.74,0.02,0
0.0015,0.0,100.0,642.32,2387.96,8137.79,0.03,0
42.0029,0.8403,100.0,550.2,2211.83,8081.62,0.02,0
24.9991,0.6212,60.0,536.77,1915.26,7873.53,0.02,1
25.0076,0.62,60.0,536.82,1915.32,7873.99,0.02,1
41.9998,0.84,100.0,549.47,2211.74,8073.31,0.02,0
9.9997,0.25,100.0,604.97,2318.88,8131.07,0.03,0
0.0003,0.0,100.0,641.87,2388.02,8141.83,0.03,0
0.002,0.0008,100.0,643.39,2388.13,8136.88,0.03,1
42.0048,0.8411,100.0,549.98,2212.06,8093.96,0.02,0
20.0057,0.7009,100.0,607.41,2324.03,8074.75,0.02,0
0.0019,0.0004,100.0,642.67,2388.1,8145.58,0.03,1
42.0048,0.84,100.0,549.71,2211.95,8084.37,0.02,1
20.0036,0.7019,100.0,606.44,2323.92,8062.53,0.02,0
42.0019,0.84,100.0,549.7,2211.71,8075.41,0.02,1
20.0049,0.7017,100.0,606.66,2324.01,8070.0,0.02,0
0.001,0.0016,100.0,642.38,2388.1,8125.78,0.03,0
20.0006,0.7,100.0,607.49,2323.9,8067.36,0.02,1
24.9983,0.62,60.0,536.99,1915.46,7878.4,0.02,1
0.0,0.0013,100.0,642.74,2388.07,8135.32,0.03,1
0.0018,0.0009,100.0,642.36,2388.12,8133.74,0.03,1
20.007,0.7007,100.0,607.22,2324.07,8075.28,0.02,1
35.0067,0.8409,100.0,555.91,2223.07,8075.9,0.02,1
0.0013,0.0,100.0,642.66,2388.06,8148.86,0.03,0
42.0069,0.8419,100.0,549.86,2211.94,8089.09,0.02,1
0.0002,0.0007,100.0,642.08,2387.99,8137.07,0.03,0
0.0027,0.0004,100.0,641.93,2388.01,8140.66,0.03,0
42.006,0.8413,100.0,549.3,2211.9,8085.5,0.02,0
42.0007,0.84,100.0,549.62,2211.88,8080.52,0.02,0
0.0007,0.0,100.0,642.16,2388.02,8155.57,0.03,0
25.0058,0.6205,60.0,536.61,1915.36,7876.93,0.02,0
20.0048,0.7014,100.0,608.18,2324.05,8061.19,0.02,0
42.0009,0.84,100.0,549.61,2211.62,8066.68,0.02,0
20.0067,0.7,100.0,607.27,2323.93,8066.04,0.02,0
0.0002,0.0,100.0,642.49,2388.16,8135.09,0.03,0
19.9991,0.7008,100.0,607.49,2323.95,8071.37,0.02,1
35.0061,0.8411,100.0,555.17,2223.19,8079.49,0.02,1
10.0007,0.25,100.0,604.34,2318.91,8130.14,0.03,0
20.0046,0.7,100.0,607.28,2323.92,8068.24,0.02,0
0.0001,0.0016,100.0,641.91,2388.02,8156.72,0.03,1
35.0004,0.8404,100.0,555.89,2222.68,8058.65,0.02,0
10.0072,0.25,100.0,604.57,2318.89,8145.9,0.03,0
20.0028,0.7,100.0,607.19,2323.97,8069.35,0.02,0
42.0025,0.84,100.0,549.44,2211.8,8081.56,0.02,0
41.9993,0.8418,100.0,549.85,2211.95,8082.47,0.02,0
42.0001,0.8414,100.0,549.07,2211.89,8089.81,0.02,0
42.0034,0.8412,100.0,549.28,2211.94,8087.99,0.02,1
20.0031,0.7014,100.0,607.04,2323.96,8076.92,0.02,0
0.0024,0.0,100.0,642.93,2388.13,8125.98,0.03,1
0.0029,0.0,100.0,642.37,2388.1,8136.45,0.03,0
25.0056,0.6203,60.0,537.12,1915.35,7872.08,0.02,1
20.0044,0.7,100.0,607.57,2323.93,8054.68,0.02,0
25.0008,0.6215,60.0,537.16,1915.51,7888.17,0.02,1
25.0061,0.6219,60.0,537.05,1915.2,7862.19,0.02,0
25.0075,0.6205,60.0,536.83,1915.59,7883.78,0.02,1
41.999,0.8403,100.0,549.61,2212.0,8088.18,0.02,0
35.0067,0.84,100.0,555.63,2222.95,8068.0,0.02,0
41.9989,0.84,100.0,549.36,2211.96,8088.3,0.02,1
42.0032,0.84,100.0,549.88,2211.72,8077.49,0.02,0
25.0007,0.62,60.0,537.12,1915.33,7871.74,0.02,0
25.0006,0.62,60.0,536.72,1915.41,7877.81,0.02,1
0.0018,0.0,100.0,642.84,2388.05,8142.02,0.03,0
24.9994,0.62,60.0,536.7,1915.3,7868.16,0.02,0
42.0063,0.8402,100.0,549.56,2211.71,8069.98,0.02,0
0.0021,0.0013,100.0,641.93,2388.04,8145.68,0.03,0
24.9986,0.6207,60.0,537.07,1915.37,7877.6,0.02,0
35.0045,0.8411,100.0,555.84,2223.06,8070.24,0.02,1
42.0049,0.8404,100.0,548.85,2212.13,8098.33,0.02,0
25.0036,0.62,60.0,536.9,1915.47,7877.2,0.02,0
20.005,0.7015,100.0,607.47,2324.01,8061.79,0.02,0
20.0074,0.7,100.0,607.15,2323.98,8053.97,0.02,1
24.9984,0.62,60.0,536.41,1915.17,7871.97,0.02,0
0.0008,0.0,100.0,642.3,2388.03,8146.13,0.03,0
20.0015,0.7,100.0,606.92,2324.13,8090.54,0.02,1
35.0055,0.8417,100.0,555.87,2223.38,8082.95,0.02,1
35.004,0.84,100.0,555.28,2223.07,8073.78,0.02,0
10.0068,0.25,100.0,605.11,2318.97,8128.17,0.03,0
20.0072,0.7,100.0,607.09,2323.95,8058.22,0.02,0
25.0016,0.62,60.0,536.98,1915.65,7891.3,0.02,0
41.9982,0.8417,100.0,549.39,2211.83,8076.03,0.02,0
42.0003,0.8411,100.0,549.78,2211.97,8087.92,0.02,1
42.0029,0.84,100.0,549.52,2211.89,8085.26,0.02,0
20.0072,0.7,100.0,607.44,2323.92,8042.15,0.02,0
0.0015,0.0,100.0,642.18,2388.0,8149.21,0.03,1
10.0038,0.2509,100.0,604.95,2318.91,8136.79,0.03,1
10.0048,0.25,100.0,604.79,2318.82,8134.33,0.03,1
10.0005,0.25,100.0,604.44,2318.88,8150.24,0.03,1
34.9995,0.84,100.0,555.56,2222.7,8050.74,0.02,0
25.0066,0.6209,60.0,536.73,1915.4,7877.99,0.02,0
20.0054,0.7,100.0,607.48,2323.92,8060.99,0.02,0
42.0064,0.84,100.0,549.51,2211.84,8079.22,0.02,0
35.0042,0.8414,100.0,555.48,2223.21,8084.22,0.02,0
20.0006,0.7,100.0,607.26,2324.01,8070.26,0.02,0
24.9983,0.62,60.0,536.72,1915.65,7887.95,0.02,1
35.0073,0.8403,100.0,556.05,2223.06,8073.93,0.02,1
35.0025,0.84,100.0,555.63,2222.89,8063.7,0.02,1
42.0002,0.8409,100.0,548.94,2212.12,8095.09,0.02,0
25.0067,0.6206,60.0,536.52,1915.32,7870.41,0.02,0
42.003,0.8411,100.0,549.75,2211.92,8085.41,0.02,0
20.0024,0.7,100.0,607.18,2323.95,8071.45,0.02,1
0.0004,0.0008,100.0,642.62,2388.03,8152.8,0.03,0
24.9981,0.62,60.0,537.03,1915.66,7887.86,0.02,1
41.9982,0.84,100.0,549.31,2211.84,8077.91,0.02,0
10.0079,0.25,100.0,603.66,2318.78,8133.09,0.03,0
34.9995,0.8401,100.0,556.29,2222.96,8070.4,0.02,0
42.0003,0.8413,100.0,549.38,2212.06,8092.11,0.02,1
20.007,0.701,100.0,607.3,2323.96,8062.01,0.02,1
35.0019,0.84,100.0,555.54,2222.79,8061.35,0.02,0
19.9993,0.7,100.0,607.52,2323.92,8060.21,0.02,0
20.0064,0.7,100.0,607.71,2323.88,8054.3,0.02,0
41.9989,0.84,100.0,549.67,2212.03,8087.21,0.02,0
35.0023,0.8417,100.0,555.01,2223.15,8079.69,0.02,0
10.0054,0.25,100.0,605.06,2318.92,8121.68,0.03,0
25.0012,0.6213,60.0,536.79,1915.3,7871.04,0.02,1
42.0026,0.84,100.0,549.56,2211.67,8075.43,0.02,0
0.0013,0.0,100.0,642.56,2387.99,8143.08,0.03,0
42.0046,0.8412,100.0,549.0,2212.02,8086.32,0.02,0
35.0003,0.8405,100.0,556.04,2222.82,8062.03,0.02,0
42.0057,0.84,100.0,549.3,2211.79,8084.32,0.02,0
35.0049,0.8417,100.0,555.48,2223.1,8073.69,0.02,0
10.005,0.2513,100.0,604.79,2318.86,8129.57,0.03,0
10.0034,0.25,100.0,604.73,2318.93,8132.5,0.03,0
19.9998,0.7002,100.0,606.59,2324.01,8069.52,0.02,0
42.0048,0.8405,100.0,549.61,2211.85,8080.36,0.02,1
0.0014,0.0016,100.0,642.91,2388.09,8129.32,0.03,0
25.0011,0.62,60.0,536.51,1915.39,7876.78,0.02,0
20.0042,0.7003,100.0,607.25,2323.98,8067.07,0.02,0
25.0028,0.62,60.0,537.03,1915.29,7877.69,0.02,0
0.0025,0.0,100.0,642.4,2387.99,8153.91,0.03,0
42.0041,0.8407,100.0,549.98,2211.98,8086.44,0.02,0
10.0006,0.2519,100.0,604.93,2319.01,8122.47,0.03,1
42.0055,0.84,100.0,549.59,2212.11,8094.84,0.02,1
35.0029,0.84,100.0,555.22,2222.96,8069.68,0.02,0
42.006,0.84,100.0,549.12,2212.05,8091.29,0.02,0
20.0066,0.7,100.0,606.95,2324.01,8061.92,0.02,0
25.0006,0.62,60.0,536.55,1915.3,7870.98,0.02,1
34.9982,0.84,100.0,555.6,2223.03,8069.55,0.02,0
20.0077,0.7011,100.0,606.77,2323.89,8066.51,0.02,0
35.0027,0.8404,100.0,556.01,2222.97,8064.89,0.02,0
41.9994,0.84,100.0,549.07,2211.82,8077.13,0.02,0
0.0024,0.0,100.0,642.9,2388.15,8141.29,0.03,1
0.0013,0.0,100.0,642.48,2388.02,8149.84,0.03,0
24.9992,0.6217,60.0,536.5,1915.36,7876.89,0.02,1
42.0051,0.84,100.0,549.16,2212.01,8089.49,0.02,0
10.0028,0.25,100.0,604.99,2318.91,8121.13,0.03,0
10.007,0.2507,100.0,605.05,2319.0,8135.96,0.03,1
0.0025,0.0013,100.0,642.7,2388.11,8138.44,0.03,0
35.0043,0.8413,100.0,554.86,2223.08,8074.41,0.02,0
42.0075,0.8408,100.0,549.33,2212.04,8092.34,0.02,0
20.0076,0.7,100.0,607.37,2323.97,8042.4,0.02,0
19.9983,0.7011,100.0,606.73,2323.91,8068.85,0.02,0
0.0002,0.0008,100.0,642.36,2388.03,8148.33,0.03,0
35.001,0.84,100.0,555.55,2222.94,8065.25,0.02,0
10.0039,0.25,100.0,604.6,2318.9,8126.89,0.03,0
25.0075,0.62,60.0,536.75,1915.42,7877.43,0.02,0
35.0048,0.84,100.0,555.78,2222.98,8067.93,0.02,0
9.9988,0.25,100.0,605.1,2318.98,8131.07,0.03,0
9.9998,0.2508,100.0,605.56,2318.99,8132.63,0.03,0
41.9994,0.8405,100.0,549.91,2211.73,8083.14,0.02,0
25.006,0.6215,60.0,536.44,1915.54,7887.23,0.02,0
19.9989,0.7,100.0,607.13,2323.94,8056.82,0.02,0
10.0064,0.2508,100.0,604.55,2318.76,8134.47,0.03,0
20.0067,0.7,100.0,607.34,2323.94,8061.53,0.02,0
42.0014,0.8412,100.0,549.36,2211.89,8088.92,0.02,1
0.0027,0.0015,100.0,642.68,2388.11,8138.99,0.03,1
42.0048,0.8412,100.0,549.63,2212.1,8094.97,0.02,1
0.0002,0.0018,100.0,642.74,2388.08,8140.25,0.03,0
20.0044,0.7,100.0,606.7,2323.93,8066.01,0.02,0
10.0024,0.2503,100.0,605.11,2319.04,8137.61,0.03,1
35.0005,0.84,100.0,556.17,2223.17,8086.62,0.02,0
9.9981,0.2509,100.0,605.15,2318.87,8128.06,0.03,0
42.003,0.8403,100.0,549.58,2211.89,8083.08,0.02,0
20.0072,0.7,100.0,607.62,2323.93,8070.87,0.02,1
0.0007,0.0016,100.0,642.71,2388.13,8123.24,0.03,0
42.0066,0.84,100.0,548.8,2212.06,8092.14,0.02,0
35.0013,0.84,100.0,555.57,2223.27,8087.92,0.02,1
9.9984,0.2519,100.0,604.58,2318.92,8132.59,0.03,1
42.0068,0.84,100.0,549.4,2211.92,8085.91,0.02,0
0.0022,0.0009,100.0,641.46,2388.02,8135.53,0.03,0
25.0039,0.6209,60.0,536.86,1915.48,7878.04,0.02,1
42.0031,0.84,100.0,548.72,2212.0,8094.15,0.02,0
25.0018,0.6201,60.0,536.91,1915.2,7859.55,0.02,0
42.0043,0.84,100.0,549.79,2211.84,8085.54,0.02,1
0.0013,0.0,100.0,643.01,2388.08,8144.13,0.03,0
20.0009,0.7016,100.0,606.83,2323.99,8070.42,0.02,0
20.0056,0.7,100.0,607.36,2324.01,8053.48,0.02,1
42.0006,0.84,100.0,549.49,2211.91,8085.19,0.02,0
25.0015,0.622,60.0,537.08,1915.26,7864.14,0.02,0
20.0007,0.7,100.0,607.75,2323.96,8061.54,0.02,1
10.0038,0.25,100.0,604.87,2318.88,8135.42,0.03,0
42.0008,0.84,100.0,549.33,2211.78,8078.54,0.02,0
25.0035,0.6208,60.0,537.14,1915.25,7868.48,0.02,0
25.0039,0.6207,60.0,537.03,1915.65,7889.63,0.02,1
24.9991,0.6213,60.0,536.77,1915.55,7883.34,0.02,0
35.0017,0.84,100.0,555.27,2222.9,8069.68,0.02,0
35.0026,0.84,100.0,556.0,2222.9,8061.27,0.02,0
34.9985,0.84,100.0,555.58,2223.14,8072.01,0.02,0
0.0019,0.0018,100.0,642.97,2388.08,8151.95,0.03,0
42.0071,0.8401,100.0,549.75,2211.63,8064.19,0.02,0
42.0076,0.8419,100.0,549.96,2212.1,8095.07,0.02,0
35.0023,0.8409,100.0,555.59,2222.9,8061.86,0.02,0
35.0061,0.8401,100.0,555.63,2222.83,8061.56,0.02,1
10.0012,0.25,100.0,604.18,2318.86,8147.1,0.03,0
42.0064,0.8414,100.0,548.94,2211.9,8091.8,0.02,1
24.9994,0.6202,60.0,536.96,1915.47,7882.8,0.02,1
25.0004,0.62,60.0,537.0,1915.45,7880.15,0.02,0
10.0006,0.25,100.0,604.72,2318.99,8119.19,0.03,0
41.9989,0.84,100.0,549.94,2212.05,8090.61,0.02,0
25.0014,0.6205,60.0,536.82,1915.27,7873.82,0.02,0
20.0032,0.7006,100.0,607.7,2324.0,8068.62,0.02,0
42.0018,0.842,100.0,549.67,2212.07,8096.8,0.02,0
24.9983,0.62,60.0,536.72,1915.31,7870.4,0.02,0
0.0023,0.0018,100.0,642.4,2388.08,8135.25,0.03,0
20.008,0.7018,100.0,607.8,2324.03,8063.93,0.02,1
20.0024,0.7,100.0,607.53,2323.93,8058.29,0.02,0
42.0006,0.84,100.0,549.61,2212.01,8085.66,0.02,0
35.006,0.841,100.0,555.06,2222.98,8067.88,0.02,0
0.0015,0.0014,100.0,642.1,2388.11,8133.69,0.03,0
10.0022,0.25,100.0,604.62,2318.98,8134.34,0.03,1
0.0018,0.0015,100.0,642.58,2388.18,8136.52,0.03,0
25.0074,0.62,60.0,536.68,1915.52,7880.49,0.02,1
25.0044,0.6206,60.0,536.87,1915.38,7882.44,0.02,1
20.0058,0.7,100.0,607.39,2323.92,8058.01,0.02,0
0.0019,0.001,100.0,642.27,2388.04,8139.69,0.03,1
25.0075,0.62,60.0,536.67,1915.53,7882.01,0.02,0
20.004,0.7,100.0,607.44,2323.94,8060.2,0.02,0
19.9988,0.7018,100.0,607.7,2324.04,8061.85,0.02,0
0.0022,0.0,100.0,641.67,2388.12,8132.09,0.03,0
0.0014,0.0,100.0,642.21,2388.03,8163.49,0.03,1
0.0002,0.0006,100.0,642.48,2388.04,8145.11,0.03,0
42.0003,0.84,100.0,549.57,2212.03,8096.87,0.02,1
35.0043,0.84,100.0,555.78,2222.77,8054.38,0.02,0
10.0031,0.25,100.0,604.83,2319.0,8132.7,0.03,0
25.0044,0.6214,60.0,536.4,1915.21,7870.47,0.02,0
10.0048,0.2517,100.0,604.54,2318.85,8139.67,0.03,0
35.0064,0.8413,100.0,555.71,2223.01,8068.3,0.02,1
25.0027,0.6203,60.0,536.34,1915.43,7879.2,0.02,1
20.0045,0.7,100.0,606.95,2323.97,8076.91,0.02,0
42.0078,0.84,100.0,550.18,2211.77,8085.11,0.02,1
0.0027,0.0,100.0,642.36,2388.05,8142.44,0.03,1
25.0032,0.62,60.0,536.45,1915.27,7871.19,0.02,0
42.0058,0.84,100.0,549.65,2212.03,8083.0,0.02,0
20.0039,0.7,100.0,607.39,2323.95,8059.76,0.02,0
25.006,0.621,60.0,536.51,1915.48,7884.97,0.02,0
20.0048,0.7,100.0,607.02,2323.99,8065.45,0.02,1
42.0055,0.8417,100.0,549.36,2211.89,8084.32,0.02,0
24.9987,0.6219,60.0,536.58,1915.48,7878.59,0.02,0
25.0033,0.6208,60.0,536.04,1915.43,7875.67,0.02,0
42.0052,0.8419,100.0,549.37,2211.73,8074.08,0.02,0
10.0022,0.2519,100.0,604.61,2318.85,8136.05,0.03,0
42.0016,0.84,100.0,549.56,2211.9,8084.21,0.02,0
34.9981,0.8416,100.0,555.94,2222.87,8064.05,0.02,1
24.9985,0.62,60.0,536.91,1915.15,7864.24,0.02,1
42.0032,0.8416,100.0,549.53,2212.1,8092.6,0.02,0
20.0032,0.7009,100.0,607.01,2323.89,8057.92,0.02,0
20.0014,0.7011,100.0,607.49,2323.91,8055.33,0.02,1
41.998,0.8413,100.0,549.31,2212.14,8097.06,0.02,0
42.0047,0.84,100.0,549.43,2211.93,8083.16,0.02,0
20.0068,0.7018,100.0,607.49,2323.95,8068.78,0.02,0
10.005,0.25,100.0,604.49,2318.94,8119.86,0.03,0
10.0022,0.2509,100.0,604.16,2318.98,8133.93,0.03,0
24.9987,0.62,60.0,537.26,1915.17,7865.63,0.02,1
35.0041,0.8411,100.0,556.03,2222.87,8065.15,0.02,1
35.006,0.8406,100.0,555.94,2222.97,8071.02,0.02,1
35.0063,0.84,100.0,555.74,2222.75,8058.92,0.02,0
25.0029,0.62,60.0,536.02,1915.36,7877.12,0.02,0
19.9998,0.7019,100.0,607.21,2323.95,8054.39,0.02,0
35.003,0.841,100.0,555.56,2223.03,8068.38,0.02,0
35.0,0.842,100.0,555.08,2223.0,8073.3,0.02,0
42.0056,0.84,100.0,549.26,2212.1,8089.91,0.02,0
41.9997,0.84,100.0,550.23,2212.13,8100.74,0.02,1
35.0068,0.84,100.0,555.46,2223.15,8075.34,0.02,0
41.9994,0.84,100.0,549.56,2212.41,8110.35,0.02,1
42.0046,0.84,100.0,549.52,2211.6,8070.55,0.02,0
42.0021,0.8412,100.0,549.45,2212.06,8095.82,0.02,0
0.0025,0.001,100.0,642.62,2388.14,8137.85,0.03,1
20.0078,0.701,100.0,607.2,2323.87,8060.87,0.02,0
10.005,0.2505,100.0,604.37,2318.85,8131.5,0.03,0
35.0037,0.8404,100.0,555.32,2223.05,8075.15,0.02,0
42.0045,0.8414,100.0,549.07,2212.23,8098.05,0.02,0
0.0011,0.0004,100.0,641.79,2388.01,8142.3,0.03,0
10.0032,0.2517,100.0,604.15,2318.92,8126.26,0.03,0
25.0045,0.6219,60.0,537.08,1915.41,7877.67,0.02,0
10.0031,0.2516,100.0,605.07,2319.02,8141.65,0.03,1
25.0018,0.6206,60.0,536.86,1915.49,7878.49,0.02,0
0.0018,0.0,100.0,642.79,2388.05,8143.65,0.03,0
0.0002,0.0007,100.0,642.09,2388.08,8142.41,0.03,0
10.0062,0.25,100.0,604.59,2318.98,8133.73,0.03,1
20.0007,0.7,100.0,607.58,2324.01,8065.7,0.02,1
25.0014,0.62,60.0,536.85,1915.4,7880.18,0.02,0
20.0057,0.7,100.0,607.02,2323.89,8059.56,0.02,0
20.0007,0.7,100.0,607.46,2324.05,8059.97,0.02,0
41.9989,0.8403,100.0,549.2,2211.9,8079.62,0.02,0
41.9992,0.842,100.0,549.45,2211.76,8076.12,0.02,0
20.0045,0.7,100.0,606.46,2323.99,8054.92,0.02,1
10.0029,0.2513,100.0,604.67,2318.96,8122.38,0.03,1
0.0,0.0014,100.0,642.95,2388.18,8126.74,0.03,0
41.9997,0.84,100.0,549.8,2211.77,8084.14,0.02,1
41.9983,0.84,100.0,549.99,2211.91,8088.91,0.02,0
19.9999,0.7004,100.0,608.09,2323.95,8047.5,0.02,0
9.9995,0.25,100.0,604.72,2318.87,8142.55,0.03,0
42.0011,0.84,100.0,549.5,2211.73,8071.44,0.02,0
41.9991,0.8407,100.0,549.39,2211.74,8074.06,0.02,0
42.0073,0.84,100.0,549.4,2211.98,8080.01,0.02,0
35.0045,0.841,100.0,555.39,2222.98,8070.44,0.02,1
35.0009,0.84,100.0,555.85,2223.05,8083.34,0.02,1
42.0015,0.84,100.0,549.16,2212.02,8093.28,0.02,0
35.0058,0.8419,100.0,556.12,2222.99,8072.06,0.02,1
25.0012,0.621,60.0,536.09,1915.33,7879.01,0.02,0
42.0071,0.84,100.0,549.45,2211.61,8075.03,0.02,1
0.0021,0.0,100.0,642.88,2388.18,8121.64,0.03,0
0.0026,0.0,100.0,642.56,2388.09,8143.98,0.03,1
10.0057,0.25,100.0,604.99,2318.99,8133.4,0.03,1
25.0066,0.62,60.0,537.3,1915.36,7873.43,0.02,0
35.0002,0.8402,100.0,555.89,2223.01,8072.29,0.02,0
34.999,0.8418,100.0,555.35,2223.05,8077.57,0.02,0
20.0075,0.7012,100.0,606.74,2323.96,8054.34,0.02,0
42.0012,0.8413,100.0,549.26,2211.91,8078.3,0.02,0
42.0042,0.8409,100.0,550.01,2211.87,8088.64,0.02,0
20.0066,0.7019,100.0,606.98,2323.92,8064.28,0.02,0
25.0032,0.62,60.0,536.54,1915.24,7871.24,0.02,0
9.9987,0.25,100.0,604.68,2318.99,8113.57,0.03,0
42.0035,0.84,100.0,549.4,2212.24,8106.65,0.02,1
0.0015,0.0011,100.0,642.65,2388.03,8147.13,0.03,1
24.9999,0.62,60.0,536.22,1915.36,7881.81,0.02,0
35.0044,0.8416,100.0,555.56,2223.19,8080.96,0.02,0
0.0017,0.0,100.0,642.77,2388.02,8139.32,0.03,0
34.9984,0.8414,100.0,555.34,2223.05,8066.94,0.02,1
25.0035,0.6215,60.0,536.63,1915.39,7874.31,0.02,0
25.0015,0.622,60.0,536.64,1915.38,7876.87,0.02,0
42.0069,0.84,100.0,549.0,2212.04,8083.21,0.02,1
10.0078,0.2519,100.0,604.62,2318.85,8140.32,0.03,0
20.0069,0.7002,100.0,607.69,2324.0,8057.35,0.03,1
10.0005,0.25,100.0,604.9,2318.92,8118.17,0.03,0
0.0021,0.0016,100.0,641.98,2388.06,8133.68,0.03,1
41.9992,0.8408,100.0,549.12,2212.12,8098.94,0.02,0
10.0076,0.2519,100.0,604.29,2318.91,8133.7,0.03,0
20.0064,0.7007,100.0,607.01,2323.92,8060.22,0.02,0
41.9991,0.84,100.0,550.42,2211.84,8080.85,0.02,2
35.0045,0.84,100.0,556.34,2223.03,8067.11,0.02,1
20.006,0.701,100.0,606.79,2323.85,8059.17,0.02,0
41.9992,0.84,100.0,549.7,2211.77,8079.82,0.02,0
35.0021,0.84,100.0,555.94,2222.9,8069.2,0.02,0
35.0002,0.84,100.0,556.09,2223.14,8078.42,0.02,0
42.0011,0.8409,100.0,549.42,2211.79,8073.16,0.02,0
10.0059,0.2514,100.0,604.77,2318.86,8136.41,0.03,0
42.0061,0.84,100.0,549.28,2211.83,8082.51,0.02,0
10.0005,0.2508,100.0,604.17,2318.82,8136.09,0.03,0
0.0019,0.0,100.0,642.1,2388.01,8149.57,0.03,0
25.0019,0.62,60.0,537.11,1915.34,7872.74,0.02,0
24.9986,0.62,60.0,536.71,1915.5,7887.42,0.02,0
20.0074,0.7,100.0,607.0,2324.01,8075.25,0.02,0
41.9986,0.84,100.0,549.02,2211.88,8089.72,0.02,0
25.0075,0.6208,60.0,536.76,1915.35,7877.02,0.02,0
42.0044,0.84,100.0,548.89,2211.75,8074.3,0.02,1
35.0075,0.8405,100.0,556.14,2222.86,8068.64,0.02,0
0.0,0.0014,100.0,641.79,2388.0,8142.81,0.03,0
35.007,0.84,100.0,555.68,2222.85,8063.5,0.02,0
25.0071,0.62,60.0,536.38,1915.23,7868.68,0.02,0
42.0023,0.8418,100.0,548.65,2212.11,8091.53,0.02,0
41.9981,0.8404,100.0,549.63,2211.78,8076.11,0.02,0
24.9997,0.6203,60.0,536.81,1915.25,7871.16,0.02,0
10.0056,0.25,100.0,604.88,2318.91,8137.63,0.03,0
19.9994,0.7,100.0,607.68,2324.01,8073.23,0.02,1
35.0048,0.8417,100.0,554.95,2222.9,8063.88,0.02,0
25.0011,0.6211,60.0,536.01,1915.52,7881.23,0.02,1
42.0009,0.8406,100.0,549.55,2211.77,8076.33,0.02,0
20.0017,0.7,100.0,607.51,2323.88,8059.38,0.02,1
42.0037,0.84,100.0,549.84,2211.68,8073.65,0.02,1
42.0069,0.8408,100.0,550.13,2211.67,8073.27,0.02,0
20.0069,0.7,100.0,607.54,2323.98,8057.62,0.02,1
35.0004,0.84,100.0,555.78,2223.05,8072.46,0.02,0
0.003,0.0004,100.0,642.74,2388.08,8134.72,0.03,0
42.0012,0.84,100.0,549.12,2212.05,8088.36,0.02,0
42.0017,0.84,100.0,549.9,2211.81,8079.64,0.02,1
0.0016,0.0,100.0,642.14,2388.04,8133.66,0.03,0
42.002,0.8407,100.0,549.47,2211.59,8070.37,0.02,0
25.0031,0.62,60.0,537.13,1915.16,7865.22,0.02,0
10.0075,0.25,100.0,604.47,2318.88,8138.71,0.03,0
25.0061,0.6209,60.0,536.55,1915.33,7875.19,0.02,0
41.9999,0.84,100.0,549.26,2211.73,8073.32,0.02,0
35.0024,0.8403,100.0,555.69,2222.95,8064.39,0.02,2
10.0033,0.251,100.0,603.96,2318.83,8133.8,0.03,0
0.0019,0.0017,100.0,643.33,2388.21,8129.36,0.03,1
20.0067,0.7016,100.0,607.38,2324.05,8075.18,0.02,0
0.0014,0.0,100.0,642.98,2388.17,8137.76,0.03,0
42.0019,0.84,100.0,549.61,2211.91,8085.91,0.02,0
0.0025,0.0,100.0,641.91,2388.06,8149.65,0.03,0
35.0027,0.84,100.0,555.67,2222.76,8057.08,0.02,0
10.0071,0.2517,100.0,604.3,2318.89,8128.12,0.03,1
42.0002,0.8418,100.0,549.66,2212.21,8103.8,0.02,0
