Age,Income,Credit Score,Loan Amount,Loan Term,Interest Rate,Employment Length,Home Ownership,Marital Status,Dependents,Loan Default
41,46344.182258645626,360,13446.61184454463,25,24.222732186939407,15,1,0,4,0
48,38859.445070168644,322,23109.20942300622,14,20.34262444012603,22,1,0,3,1
41,66259.01787296656,277,10132.929378272203,34,18.171811456185434,24,0,1,4,0
38,50272.652777628726,349,14119.051566117878,32,20.401000317479298,21,1,0,3,0
43,61239.54690443876,254,35339.1750697977,18,18.28593370075938,14,0,0,7,1
38,75427.48675437472,364,11521.835502306008,27,12.386554532450912,30,0,0,5,0
52,101350.27671581635,424,8247.821147533678,18,13.568859589415876,14,0,1,6,0
36,51879.041360440366,290,20224.459315058746,36,17.587060829713497,15,0,0,5,1
63,98210.05140264242,365,4319.944129971668,33,23.119852589536144,28,0,0,4,1
29,97869.20496040833,380,19297.579195179776,23,17.886550055118974,4,0,0,4,1
39,74766.46127423983,449,26848.90814791438,31,21.98310397995556,14,0,0,4,1
44,107012.15822062538,291,7772.128356446433,20,9.192875459747686,20,2,1,5,1
44,36778.348416143715,412,4508.363174518669,17,15.2779326712799,21,1,0,3,1
32,83832.23551803954,368,5184.24234008615,28,27.675110963953408,15,0,0,6,1
38,31989.64705213967,407,18717.996741716066,30,17.05069490516642,29,0,0,6,0
35,51873.96233428667,342,29579.054327080034,25,23.716580551269203,24,0,0,4,0
49,43319.32658504779,363,13820.705138315814,19,22.17647414017217,18,0,0,7,0
39,98675.70420525435,460,19676.261119585357,26,21.16812167579874,20,0,0,6,1
44,43172.11539335229,413,21455.140328775717,20,19.187564403805062,24,2,1,5,1
59,96320.68248516798,497,24739.787006224415,31,16.805460514782677,9,0,1,5,1
52,50588.85319120071,362,15578.678719556568,24,15.8237270804087,15,0,1,4,0
46,42526.50380360507,364,3851.0527468480204,38,20.83049735392101,26,0,0,4,0
50,35619.92757193096,340,10331.619219894263,31,15.013696163004745,9,0,0,7,0
43,63459.96935744902,459,12332.656053930341,22,22.683976724104248,23,0,0,6,0
56,62381.558828945876,294,17570.18691371624,21,13.678823854305419,10,0,0,5,1
52,34743.714001761655,336,14989.92268745537,20,21.261434312567275,22,2,0,7,0
57,73434.30358544066,360,15437.855358876133,33,11.980998739614668,19,0,2,5,0
37,40953.647144771756,427,17459.313467757693,14,24.854087354062575,13,0,0,2,1
51,83402.80286457871,600,14969.998502634882,24,17.877619503520588,23,0,2,4,0
44,112842.2887322287,356,19803.98675149429,28,15.960754712385773,19,0,0,6,1
39,50672.54035370768,206,20854.37236820792,18,22.1186202946527,17,0,0,3,1
54,40333.319936218315,528,11755.171594886913,22,17.462301043209784,21,0,0,7,0
50,41738.80219023931,459,17997.705303102994,23,21.42854330164585,19,0,0,4,0
58,48044.94964057078,385,8910.691079153992,16,7.313478636887956,28,0,0,5,0
45,68060.18941675573,469,29573.677714609297,33,25.356288538394022,25,0,1,4,0
36,44267.56800939218,462,7336.47096921906,20,23.38045995969355,20,0,1,6,0
40,77283.39057439155,377,11940.264251195189,25,16.893882166855274,14,0,0,4,1
46,59728.74436993655,480,8134.936019130104,24,24.187179943929642,22,0,0,4,0
56,82058.86303939747,406,9215.366686567424,25,13.751544142510538,26,0,2,5,0
48,43745.4846440904,316,27249.779219866898,20,20.447848419093038,26,0,1,5,0
41,37249.27567723839,324,19198.18114094187,36,14.923075330500133,23,0,0,4,0
59,45711.54492830936,289,6117.106950049647,21,13.526962271726616,10,0,1,6,0
54,29701.45188021994,505,11603.711140770414,25,22.3056060935371,21,0,0,2,0
45,86136.48833977326,534,17746.562043276048,18,19.959582364706563,25,0,0,6,1
34,23423.78859365944,487,7435.60123222548,33,8.665162064114783,15,0,0,5,0
30,46258.295072896166,497,22408.475619010766,26,23.314490649198184,18,2,0,6,0
44,39414.95615235258,442,4069.7703224960237,28,22.997101168226582,20,1,0,7,0
40,69670.26466820564,391,11447.904221407593,21,12.621137340868245,23,1,0,4,1
55,73091.49196900126,389,12187.329479990773,22,26.698658422735857,25,1,0,4,1
43,43021.48098374356,249,19653.005033296875,40,19.57630611535495,24,2,2,5,0
33,34086.08674583377,377,17467.656060163863,22,19.847760252498702,22,1,2,4,1
52,52297.802341803836,294,11611.019865698365,29,25.620086444721505,26,0,0,2,0
38,102186.89436937298,537,21039.704952172433,29,18.371715826090206,15,0,0,4,1
57,61703.90620706765,480,3181.8140859424793,27,11.61552619621611,15,0,0,5,0
30,80248.24859791061,500,22298.592784215933,27,18.450593685012613,8,0,0,5,1
49,76753.00049721528,542,12714.958459369318,24,17.08445942257537,22,2,0,4,1
47,53727.063721058985,329,10816.345346635164,42,17.503905924958946,19,0,0,2,0
35,84698.46125479035,493,22252.275883326412,25,20.460708674920042,17,1,0,5,1
50,69355.0165966437,416,24657.010890227142,26,18.036783946025288,18,0,0,7,1
61,67596.03723019322,347,24847.175019778915,10,19.811204087294374,17,0,0,3,1
40,58401.64258632022,427,16096.308925844607,18,12.81085351656736,20,0,1,5,1
47,103229.1068972252,396,13444.655425090541,14,15.364431988883004,16,0,0,6,1
43,86729.06549720308,453,12916.404641105975,25,21.610280845919753,21,0,0,4,1
35,65865.36407549065,362,15137.860836329455,31,15.266797573860385,14,1,0,7,1
46,84419.83094834362,380,19143.273299426273,26,16.16117785145081,21,1,0,4,1
32,58641.70064242967,388,19648.931294320228,20,13.754643803615068,23,1,0,3,1
34,51475.246767437035,361,8515.223188623711,19,13.974976670097469,22,0,1,3,0
51,64582.158522259895,200,10131.800382958718,32,21.682843033579886,20,1,0,4,0
41,92893.87516557027,392,20381.883847041387,28,21.376222636218106,32,0,1,5,1
42,71981.80140334477,448,7043.3746859325865,27,14.857004417818468,12,0,0,6,0
39,78185.07833220634,439,12477.441082701107,23,24.43572290068032,24,1,0,6,1
44,99840.3823304164,253,27790.359924560365,23,22.834401620597987,9,0,0,3,1
56,59363.24626907352,280,22190.015454657852,26,22.305903018615187,33,0,0,7,0
45,40751.954571496666,219,9037.434384228949,36,19.89576364364137,31,0,0,1,0
50,52920.018679131375,639,7383.89497726186,34,19.39086847779091,18,1,2,4,0
44,58032.76306003113,272,12574.063059497419,33,19.602332366689154,16,0,0,4,0
54,69975.7845820084,488,21480.859083579344,20,19.4297291530376,17,0,0,3,1
38,63827.408526880805,360,15202.562826373007,23,23.7807454610439,11,0,1,3,1
40,36868.62167716704,286,14335.826511452282,29,17.537940382825905,16,1,0,3,0
41,96104.65811897295,270,18456.50249453516,20,13.376092224632309,20,1,0,6,1
49,60295.85028214378,476,7095.896332378578,23,16.994937213303825,19,0,0,7,0
48,74171.43637882528,292,30871.28265565056,27,19.443397553399137,24,0,0,7,1
49,124709.84025896154,457,22321.9213919298,12,22.112717612151705,13,0,0,5,1
49,60080.849100056934,405,12968.867897832404,22,18.6353639361555,22,0,0,4,0
45,58887.29658980481,213,20445.7831860511,15,18.38604027066428,28,1,0,4,1
43,41560.83776115671,200,1178.2481748884097,29,18.203019962090476,30,0,0,5,0
36,54917.07258192049,389,9762.038289903698,25,17.837566495113542,22,0,0,3,0
48,64563.819303251636,416,6226.87698931518,30,23.13716875675776,26,1,0,5,0
43,60536.53967448861,433,14270.673343594619,30,17.712126420560594,17,0,0,4,0
49,64570.92629518482,404,16956.902208709183,34,23.926596473031516,35,1,2,4,0
64,24733.170081486,650,1146.7121668794537,23,14.606484226103476,23,1,0,6,0
46,68229.11844619346,224,22085.1949711855,25,19.958785108518192,18,1,1,3,1
46,86636.76653173107,386,17730.976007069545,32,17.989303277436463,25,0,0,6,1
42,39411.39269685097,447,14213.390798249951,36,8.774582670055873,20,0,0,7,0
57,75217.81579330946,253,5644.337448331721,11,19.62668370442409,24,2,0,3,1
60,102028.98436410283,371,13904.709841529859,23,17.989570794903457,15,0,1,3,1
40,40336.28998071779,478,5841.438486406446,34,12.49410745024937,25,0,0,3,0
51,71334.18368594008,553,18347.014380102784,24,16.457006690101224,24,0,1,6,0
41,57212.400170093104,240,17854.683836898013,28,16.308058780825345,18,0,2,3,0
41,72252.30087689821,411,16061.993512130925,21,20.868430476319435,15,2,0,4,1
38,90546.24698726049,351,12818.338492231276,29,20.772658305212783,17,0,0,5,1
56,74120.96259754933,258,12369.148007346363,47,21.128154654470208,16,0,0,4,0
54,46990.32614674768,429,2086.507502760944,25,12.661349716859,24,1,0,7,0
39,35337.7487921362,503,19449.95165761952,21,18.015998515102957,12,2,0,7,1
43,53076.598940696196,411,10178.71594092807,18,20.75908488688958,28,0,1,6,0
58,47969.60332489337,411,6022.098447355747,35,11.19586342270795,24,0,0,4,0
41,39382.11793552933,504,12320.57087278944,17,20.221417074769267,33,0,0,6,0
49,47029.94646330708,312,15215.036513554976,24,24.74765564359985,20,0,0,5,0
52,96821.12845441738,581,6259.09368736568,21,14.150796945875008,25,1,2,4,1
43,84137.56742287791,501,9891.984317358721,38,17.75310561787202,22,0,0,6,0
49,60101.044680981184,344,4861.71142460455,22,20.62886669869668,21,0,2,4,0
51,79894.24072031569,333,14633.737848822608,21,28.899144590812504,27,0,2,4,1
41,88489.71990402568,256,11559.523990558057,17,13.278094531265872,12,0,0,4,1
40,71145.9972912338,529,17282.63105244514,39,24.005758051115635,9,0,0,3,0
55,73965.39866920952,404,12469.539622591747,23,18.670717141729806,18,0,0,2,1
37,80322.1116391393,443,9513.279609805832,15,17.143122437096245,16,1,0,4,1
38,70513.47238070366,490,13003.91781920021,30,18.700984937724698,20,0,1,3,0
41,36544.19437954789,512,10538.603727144851,18,15.430591933963017,15,2,0,4,0
51,72915.58193348486,313,8543.2457951995,23,23.0354812386605,23,0,0,6,0
39,117236.34190722933,249,19849.446742913442,20,17.88618338901121,16,0,0,6,1
47,70838.73993517293,488,12690.856241743597,30,14.68708595962575,15,0,0,5,0
43,59994.12903514693,453,15362.376387318196,25,14.365164996309622,22,0,0,6,0
43,52827.004461888704,383,2953.626275177813,29,23.3662947484984,30,0,0,3,0
44,56672.21823335358,349,20426.077387826866,28,17.48077930227488,38,0,1,6,0
47,73599.91866442226,442,15855.680442000436,24,18.810928316855772,14,1,0,4,1
47,77909.03565506196,366,17290.41573945123,26,17.961285941861497,14,1,0,4,1
49,44526.95936047265,470,17523.433765400412,23,19.13431031098173,20,0,1,3,1
42,24100.772052414057,456,3193.9580193062466,18,15.006412410596928,23,0,2,4,0
46,64592.63147400546,520,6712.1801581936315,19,15.479209040271119,21,1,0,5,1
43,63478.770779695136,495,21519.98739428881,24,15.27462742131659,26,0,0,4,0
54,60567.66205087852,387,17072.523377106012,17,14.956419363648694,17,2,0,3,1
42,56333.73784228148,432,12176.956149680069,19,20.61172479458384,22,1,0,6,0
62,43483.53250102964,200,17496.76791227617,37,25.703848728828728,23,0,1,5,0
41,72253.09855847603,449,20507.33675960625,23,19.075353242592787,20,0,0,6,1
43,42280.43212450071,354,17081.923449411177,19,16.000976056273565,32,0,1,5,0
45,110047.26344853416,396,4987.995884065106,28,14.667426285561124,15,1,0,6,1
34,101780.16291851366,351,8438.819758744234,36,16.455217410876386,22,0,0,5,1
47,43138.26621157342,439,7356.505697410922,17,16.128497812275953,14,1,0,4,1
54,39212.599180437544,416,12212.115133861085,24,26.323352315925714,18,0,0,4,0
47,97096.93779553524,225,35265.554758952094,41,23.724973351686316,31,0,0,5,0
51,39588.32290511275,463,6141.49725360382,30,12.471766626355079,23,0,0,4,0
33,76100.68319422542,356,9314.06821422538,16,16.698398339711957,19,0,0,5,1
47,73378.99876470542,423,13173.480081322674,21,20.51657237362304,19,0,1,3,1
43,37139.85662617703,362,16569.233813749615,20,13.481348944006458,15,0,0,6,1
42,81541.23691851686,533,15722.57414151594,30,10.314034393206093,19,0,1,5,0
50,60744.83256598717,377,14645.30864567629,18,18.13483741746377,18,0,0,3,1
43,44249.98512567725,437,21639.626358214562,25,15.357975819980297,27,0,1,5,0
50,118147.33884799469,341,10410.280748413239,24,17.281160930845015,21,1,2,5,1
46,49178.4428678103,483,8622.362109746919,17,23.778087926187908,22,0,0,5,0
42,89939.90690838547,596,19011.7115272953,38,18.902186959264707,15,0,1,4,0
43,56066.64419273769,418,14268.277746503285,20,8.857669660881257,31,1,0,7,1
29,63476.814863280655,522,28074.04072703999,29,17.2601330391266,20,1,1,7,1
39,75610.99753270838,227,17098.7425911039,15,24.158409187383597,26,0,0,3,1
52,71976.09586297034,291,12891.506861841854,31,23.530043846047533,24,0,0,3,0
65,104968.79942080818,319,13290.001176498294,44,32.17746539036256,21,1,0,5,1
45,95197.1946088706,280,10307.965154550693,18,16.835063467324172,18,1,0,7,1
43,56802.462901263876,228,22236.036906950667,45,20.825874999818446,29,1,0,5,0
39,62933.06507014062,458,9141.071186882275,25,18.113774660362736,21,0,2,4,0
50,56098.89406330154,309,21825.669700898765,21,21.52221391328192,23,0,1,3,1
40,46402.61919222149,429,20638.790233995092,26,20.883300027501097,29,0,0,6,0
48,127700.26669726842,503,22577.550082645073,36,16.088484236806686,23,1,1,5,1
44,53151.26296917212,377,16982.62415938928,22,16.387639781965426,22,0,1,5,1
49,24368.525899455566,458,11639.119597852005,20,23.258114941186,19,0,0,4,0
49,41797.407081629855,366,23226.39547910927,28,16.457212535878718,30,1,0,5,0
58,46589.642224250565,256,24353.974353209902,22,17.977122456452953,24,0,0,7,0
40,70374.74027503916,504,20980.391783717314,27,20.742541879989965,20,0,1,5,1
55,81978.99190253456,357,9117.438454319219,25,24.562891113704666,22,0,1,7,1
43,55494.73575408168,294,4226.522930432831,30,13.881684688804704,20,0,0,4,0
46,68602.18833255685,407,11706.113588485616,20,12.539740408162197,20,0,0,6,1
32,87178.70937782885,414,16859.702212285098,27,19.77313322199891,19,0,1,4,1
56,62325.54838789364,308,30142.907281606043,24,18.296973270724305,31,0,2,3,1
54,21733.782496151995,286,22960.363384465836,32,20.93577210640718,23,0,1,3,0
40,71081.85545602343,475,1829.362858722344,16,13.944939928970156,22,0,0,3,1
49,60557.30631659193,296,13914.176377245716,44,27.691838838120123,20,0,0,7,0
56,51693.67260310523,388,10426.856792415245,23,15.61365537847347,19,0,0,6,0
49,163669.09582729376,450,13104.465334800641,21,19.55535752356274,17,0,0,5,1
41,60273.339765486446,600,12480.112411391136,30,13.171708822145371,16,0,1,1,0
47,45863.17924095473,690,16828.27451408652,16,19.46482674197996,14,0,0,3,0
34,76288.68587964708,422,29508.59786803974,21,21.353082169401503,15,0,1,4,1
40,59263.91270709314,428,17892.654522561155,25,17.326978524289355,23,0,0,4,0
43,81935.50953591835,270,8953.285767548565,22,18.694886657974187,20,0,1,3,1
39,77509.48631714989,432,13958.287850728258,33,15.958292627662747,24,0,0,5,0
38,121964.78924425175,394,11460.218810701082,43,19.068220269737388,12,1,0,7,1
43,36532.92567313633,338,10737.878151635106,20,19.157125530732355,30,0,0,4,0
48,83203.11948904267,359,13945.741555343691,23,18.340368008180054,26,0,0,6,1
41,44879.70883531895,509,10784.762911919635,20,16.391581040790395,18,0,2,5,0
45,76397.9820913795,491,18585.79794574052,25,23.03636963687285,21,1,0,5,1
57,35717.5849771113,279,20452.871416020796,36,27.600881889588113,25,0,0,6,0
51,52204.78609001343,377,9849.665941821244,23,19.872539125771272,22,0,1,5,0
54,68937.416643346,387,21517.018842093115,26,16.359744190421424,12,0,1,4,1
39,91673.451767929,409,12494.034389029739,23,24.296090025220224,22,0,0,5,1
48,68989.62561318529,390,15631.400672260585,42,12.342248007335044,17,2,2,4,0
51,39057.85874358681,364,13167.517695187573,29,18.86861548441854,23,0,0,7,0
46,60502.354020027604,479,9710.309951655649,22,10.3656653492592,16,1,0,5,1
49,37681.260682529304,352,14081.99132687351,29,14.124340825292073,19,0,0,7,0
38,28464.988441464346,565,1872.8383272542535,10,19.76888804858667,15,0,0,4,0
47,64100.534608485745,253,6739.774611570784,27,19.17147850774273,25,0,0,4,0
56,75409.73339661822,327,14070.14802088136,32,17.084865745539624,25,0,0,4,0
41,75782.96792173927,462,20631.115093727654,28,18.484253735043623,20,0,0,4,1
43,77891.94864250829,455,11965.083532107494,35,25.424606604828096,19,0,1,3,0
48,17347.784303370765,424,3193.2287843626486,21,14.746079485704344,6,0,0,7,0
42,33880.219293562586,477,13780.693706670922,30,19.554360912217355,26,1,2,5,0
60,70201.97632064,428,17402.652270507224,20,23.65639814809705,23,0,1,3,1
41,125331.26871432367,415,19674.67351353075,27,22.796305476380763,20,0,0,4,1
58,44078.264928287856,452,16412.16403756461,18,20.33789015274549,23,0,0,6,0
61,28021.338093242084,365,27029.05044520756,22,18.020278827884574,28,0,0,6,0
51,123526.98348645231,422,18393.90750683976,34,15.248687930173624,27,0,1,4,1
47,73698.48851279986,289,10959.796795414806,26,13.630355189400026,28,1,0,3,1
52,74831.42172484042,388,10204.72595830048,44,16.48118942638555,24,2,0,2,0
44,57813.96562567211,352,3130.90811164681,29,10.758712063079361,16,0,2,6,0
45,22195.238210870924,290,12710.050659348897,27,18.296048547180085,11,0,0,5,0
50,46124.48299784382,441,26220.84751951197,27,19.22901179255707,27,0,0,4,0
46,67799.0515380194,427,19730.353404012014,26,17.105244141330406,18,1,0,2,1
47,68657.53433309852,400,26215.48268229452,32,26.22261860645231,24,0,1,5,0
52,37018.18295305027,302,10250.858252686992,25,13.88166325972128,22,0,1,6,0
49,87060.68690442294,541,23315.089855007245,31,16.06344850221527,18,2,0,4,1
51,33530.55759201627,286,10380.949731363791,31,15.381533910401394,18,1,0,6,0
41,86123.67435555356,386,23739.447615966103,34,22.392862184615026,14,0,1,7,1
53,26824.886996334102,383,21084.6805019111,9,22.459735818542434,15,2,1,7,1
45,51930.44005724642,420,24235.17125299874,8,6.694502241359879,19,0,1,7,1
26,72031.43457863943,512,29009.185862734565,30,17.908589013582354,18,0,0,7,1
47,72530.53257112898,341,12761.346291412317,21,21.792438507888622,22,0,2,3,1
41,49884.7631495539,483,22494.16216141046,19,17.310103291173622,15,1,0,4,1
46,77657.59386952422,433,25971.298171203965,13,21.79514386661702,6,0,0,3,1
38,57165.946807072585,343,20857.03867036684,22,13.492777890866371,28,0,1,4,1
48,47575.86253775452,375,6538.7411502159275,31,15.42612876421811,24,2,0,7,0
46,52525.20555114357,560,27635.217539299505,24,17.20503923149101,24,0,1,2,0
47,77112.59123263814,327,15744.599771840973,18,18.54060282706669,15,1,0,5,1
58,107226.29018534196,298,16126.742700571333,27,17.138528819813747,28,0,1,6,1
39,69379.65285005249,442,23556.960184167565,22,23.2859839880272,16,0,0,7,1
44,91041.11865652793,279,13852.024142903269,31,19.523488573433436,31,0,0,4,1
61,80527.22358732537,554,6854.650221500089,21,23.27637946064071,21,1,0,4,0
56,55919.33349607949,392,12190.704135727661,13,17.148945833544104,16,0,0,6,0
49,126151.52725781858,508,4687.016475837299,28,19.406265049700202,13,0,1,7,1
42,63221.78311519514,397,14014.25682502096,29,16.30699011280717,24,0,0,5,0
53,55510.928180470895,345,18385.022094066015,19,19.77005871952115,15,1,0,3,1
42,80386.73354765223,376,14392.782299386094,16,15.380900490019124,16,0,0,6,1
48,81794.64730509404,569,10384.426142169626,38,15.640060323447054,22,0,1,4,0
39,48969.32177364484,405,17383.40527250988,30,15.411290736400854,18,0,0,4,1
47,51580.559986567154,510,12614.294650526885,30,20.401131244492465,22,1,0,7,0
39,51625.59899604577,473,16013.080976777823,41,29.752014648331187,31,0,0,5,0
49,60077.68469052748,505,15165.537694782764,16,17.420613731696378,28,0,2,6,0
45,49711.13730755361,380,12776.30786602935,24,25.324107383004208,17,2,0,5,1
38,48691.07230212809,301,11655.78467563025,30,18.422080776396417,23,1,0,6,0
51,86263.58591999498,379,22023.00038206478,31,19.489546937933007,24,0,1,7,1
41,80562.12279748244,459,7939.302668712592,16,20.30517724165822,29,2,0,6,1
42,60380.93972065978,510,14909.333066451021,34,22.597463275094288,20,0,0,4,0
39,64178.79675455596,234,14606.136940706523,23,12.559820606358754,25,0,2,3,1
53,74042.92800579806,370,5671.7467860819925,22,24.563012102079888,21,0,0,4,1
50,15634.147554276255,354,26746.39197778303,26,21.297566320852667,23,0,0,5,0
49,61644.33539421518,355,17702.430497974863,30,22.6401840406281,24,1,0,3,0
50,69448.62426786777,544,9233.347457462329,35,15.121088753573572,12,0,1,6,0
28,88736.07212408517,428,5914.668472978335,24,26.789091325274065,21,0,0,3,1
49,56898.02963398077,429,24168.543036030842,26,18.687690560875744,14,0,0,4,1
44,37597.249009788204,359,3618.7890895029723,28,21.69446953860263,25,0,0,4,0
41,69079.52992994801,485,12593.873253743624,21,19.812602317459845,18,0,1,6,0
34,86373.64051460796,632,26307.07646305185,21,13.873999422363857,15,0,0,5,1
52,47727.76391534749,556,11113.13058121957,26,10.372343194958397,17,0,0,7,0
53,63223.49252054025,305,15249.513433312499,29,19.366323824119668,25,1,0,4,0
30,40304.374169065246,470,10628.287449779753,31,11.883590960259687,19,0,0,5,0
33,46011.53322831396,488,13721.19564737657,17,4.792630900431331,24,0,1,5,1
34,32559.652766230407,469,21124.738303605674,42,13.15407359460504,17,0,0,4,0
47,61533.11344387825,464,14042.543180627028,9,17.846749899089502,14,0,1,3,1
51,78334.45583118472,252,17061.473548277998,19,20.5647783519705,21,2,0,7,1
37,61855.71678989775,480,23079.40506146699,16,14.590683555981574,22,1,1,5,1
51,66876.88077577266,200,18633.87999640705,35,29.0098095350827,25,0,0,4,0
45,52517.88798409066,620,11582.870733135936,21,25.95933790896789,25,0,0,5,0
43,79988.19992937363,453,29738.196811436534,20,13.632427123914058,23,0,2,6,1
52,71465.59842229194,417,8846.511911932797,23,22.198079135370566,12,0,2,2,1
48,89042.81917840842,366,16888.04298629934,14,20.264995204929825,21,0,0,7,1
49,43197.56303173025,453,19444.01893414507,12,20.816480675226078,14,1,0,3,1
39,76838.44022038189,200,30210.70766044003,29,21.91247282997234,28,1,0,7,1
51,44780.798359639855,373,9619.207057742888,28,20.97456752797899,21,0,1,4,0
40,119208.54454941807,421,19220.91883275762,32,12.698460063686738,13,1,0,5,1
38,59311.86524478969,369,3905.5874162305004,19,17.660564067945817,18,1,0,7,1
64,106652.06945277413,606,13424.519166787473,32,12.609596709481076,21,1,0,4,1
52,69342.32500187482,359,22721.831193400016,25,18.76903688515027,19,2,2,3,1
44,56870.29404952718,310,24510.063339117623,33,25.094011141702943,12,0,0,6,1
40,53674.832036004525,487,13560.955874911619,34,22.97956429601317,17,0,0,7,0
42,59583.7923072804,660,6827.679865624828,19,16.072333182527135,24,1,0,6,0
38,86654.76215940839,464,21343.21371659686,22,22.43119059866915,21,1,0,7,1
43,70084.44772161792,328,20773.90825315703,25,13.670796644999568,15,2,0,4,1
34,52447.32509162645,488,14508.898044099213,23,19.139200308384307,27,0,2,4,0
52,46263.25945186755,397,18455.10980332945,23,21.56790987572964,26,0,1,7,0
41,78303.7537829867,315,4190.403068147182,25,16.088715126440647,22,0,0,3,1
56,80526.6507254421,313,14649.160705549166,32,20.363285569571577,20,0,1,4,0
43,65283.20737277135,475,11350.222946478947,36,11.106675091672841,14,0,0,5,0
36,85888.90168687674,528,14145.242647688663,32,16.162917567820053,24,0,0,5,0
50,71022.8187595548,424,11067.46742320297,11,16.02283692441125,28,0,2,6,0
48,72402.14834437887,200,14609.331846180407,18,16.708944660291536,20,0,0,3,1
51,73066.4487119242,459,19901.38599121729,37,21.219001636394022,26,0,0,7,0
52,19538.27932398762,391,7259.407988618654,23,18.149064074232022,23,0,2,3,0
41,43468.2024136815,211,11311.010097950844,31,18.769659435550658,27,0,0,4,0
33,55945.629720116944,200,20801.161557173695,20,20.453303031398143,18,0,1,4,1
43,98895.82339371175,531,8888.70993022824,39,21.63017636310461,16,2,2,6,1
53,58981.51504732476,433,19233.594005865023,31,15.766621023382946,21,0,0,4,0
53,27249.04831162964,361,15063.287063874128,12,20.312658252881267,29,0,0,3,0
47,66728.03108329928,554,10534.411533120143,20,20.894951598991916,30,1,0,3,0
41,33218.815623668495,470,12031.298925815985,22,18.79144406372758,21,0,0,4,0
43,56128.80397689382,522,23386.023539747923,23,14.946677044892539,25,1,0,3,0
41,59254.206281566694,300,16092.634273459656,17,20.69096988715562,26,0,1,4,1
52,52974.439917398086,332,10348.151205451975,14,17.123440186063448,17,2,0,7,1
53,48291.57842874274,284,28932.69654862604,19,15.78504451025071,20,0,0,3,1
42,103017.36758209878,382,17809.88512417309,17,19.047108733551802,21,2,0,7,1
49,55151.769898187806,479,17428.15832475635,20,19.902351140157705,20,1,0,6,1
59,87317.37641933381,461,6814.072357264184,28,24.328862978363112,20,0,1,4,1
43,55974.582415344405,372,11881.39947330002,26,19.017421637182466,17,0,0,7,0
46,87299.15310492783,472,11398.521601117449,22,15.859331640376293,19,0,1,3,1
48,38784.6775389539,402,16358.800467998588,30,20.613482353385216,19,0,0,4,0
54,50667.00941123053,560,19148.241891604386,21,23.18197758061006,19,0,0,4,0
51,34682.5853916586,356,9686.421389555499,25,26.260574885055313,21,2,0,5,0
26,105767.69579446838,299,26982.549488802964,41,19.525111983848902,19,0,0,6,1
41,61592.654330054094,489,13573.256976710612,19,19.14814322949902,15,0,0,4,0
45,80759.04451010951,375,9864.11552325145,27,20.766418124967753,15,1,0,6,1
59,53446.69562691011,462,22800.401053204765,43,25.860724421929877,29,0,2,4,0
47,46095.806501934996,352,14272.061683457292,21,21.233196457107102,18,0,0,3,1
53,90184.57064040884,423,18800.817453995638,23,21.01321603467011,18,1,2,6,1
41,40566.33113710462,312,2130.7392623997303,43,12.877406436868185,25,1,0,5,0
33,82925.9853740567,611,15035.56119646437,26,9.250832740453315,15,0,0,7,0
47,57300.36708220071,321,13655.5001304166,42,17.755612472686483,36,2,0,3,0
41,36941.530909532004,408,6156.832289819087,21,25.021065754146957,17,0,0,7,0
49,42727.59252011518,492,16312.853856601827,21,27.522444655677223,22,0,1,3,0
35,88754.24121719124,294,25385.14131694152,35,17.897584665681855,26,0,0,6,1
54,70260.62842281621,327,24569.376929099773,36,18.780171683876894,28,0,0,7,0
50,45384.312753197046,376,19589.442081069006,27,23.538011222960346,22,0,0,5,0
39,72425.06646033366,274,7829.775174006863,27,22.43709077113862,20,0,0,5,0
54,68326.32190908324,449,4208.598669448378,21,14.14039987153189,20,1,1,4,1
44,59130.8495055688,404,10202.035553814048,29,18.277367494626425,21,0,0,4,0
47,55522.70960185703,461,17451.88740497342,26,15.529356572098811,21,1,1,6,1
41,24696.451542877214,357,8092.0576158787135,40,13.596279938605374,21,0,0,2,0
28,76524.12217940205,473,22206.765105335056,29,17.791330544424596,11,2,2,4,1
38,49828.73337643724,505,14396.21380482886,26,16.655316483663388,16,0,1,5,0
35,104091.57040830023,453,12831.899477967781,29,19.790437017125708,23,0,0,4,1
43,70015.62052247336,449,12617.049514887409,19,18.239885868311138,17,0,0,4,1
48,71230.5363395038,345,17682.2641185638,20,18.115868147014563,24,1,2,5,1
49,66352.983227663,343,12961.531318705222,20,13.805833388607342,14,1,0,7,1
37,83503.1010607917,678,19103.832485871688,17,12.142453730386372,17,0,1,7,1
37,108586.21714831781,313,16405.618342743826,34,24.95074398826012,17,0,0,5,1
42,68701.64583377223,299,14749.546888422537,24,13.96906592406726,7,0,0,6,1
56,55346.37297752017,420,22577.736699183686,20,15.49449944059412,24,2,1,5,1
40,107302.11684513709,352,10018.916457690046,15,13.202987756852876,12,2,0,6,1
45,55523.09534683227,277,8406.260790933307,36,12.70514741441786,22,2,0,6,0
65,87307.34653537699,217,10728.123710033158,52,25.64402951252518,38,1,0,3,0
45,38722.35686018323,364,7637.941901434896,27,16.97074114531695,17,2,0,4,0
57,54793.4443944402,330,17537.256103481246,37,20.36017588801307,29,0,1,6,0
46,67489.84855687224,348,15102.112111638424,35,14.229832927125742,37,1,2,5,0
48,63427.363402735515,355,14138.708932673711,26,27.121809374693797,20,1,1,3,1
51,58015.655085941195,431,15718.595333550269,17,18.63986394972082,17,2,0,4,1
