Age,Income,Credit Score,Loan Amount,Loan Term,Interest Rate,Employment Length,Home Ownership,Marital Status,Dependents,Loan Default
48,67295.50927534713,697,27042.771237769273,20,13.4739658503099,20,1,2,2,1
39,74557.59235777042,496,27677.74419633829,44,12.822548225300729,23,1,2,3,0
34,74855.33354779813,568,30976.012246681366,36,16.093029090173445,21,1,2,3,1
38,63659.414610508466,645,30570.41304005173,40,13.840741772591295,13,1,3,2,1
29,86360.64116386887,515,29362.34641882213,45,11.562686966245893,28,1,2,3,0
45,114298.73915071011,640,25050.40111831311,24,10.601225682601576,16,1,2,4,1
32,108804.69294168423,646,27078.036223053456,45,15.019682901291565,13,1,2,3,1
59,98963.28101635606,481,23404.686662926586,33,16.465384581486106,24,0,1,2,1
28,121993.38360736081,471,34899.62218099407,28,10.609415525921934,0,1,2,3,1
35,110577.62548683037,612,26088.050544699876,46,15.98802307867682,12,1,2,3,1
40,137428.0515780066,447,26707.168690291222,37,9.180674548398512,17,1,3,4,0
39,93168.01330421421,523,22142.465127015028,28,12.263399376671586,20,1,1,3,1
30,100792.53945725686,460,17271.379952225347,46,20.991857049731482,12,1,2,2,1
32,58790.91384278662,546,24007.529851399806,38,12.985033874033455,23,1,1,3,0
26,108191.13038136945,595,35855.33997968958,34,19.9235704376903,20,1,1,2,1
45,97231.39905912355,490,27781.30355272104,39,16.589301042982974,14,1,1,2,1
33,101462.08907069723,524,26710.733676682696,42,19.008305364967228,18,1,2,2,1
37,69169.75195230934,677,24434.957341005727,25,16.565799776858675,20,1,2,2,1
56,91148.4162066048,490,25838.726576851375,42,12.030800841017477,10,1,2,2,1
47,78695.90600840945,584,28287.174202949955,31,13.787931838582743,13,1,2,2,1
41,104096.80923215444,517,27565.474757889817,51,15.0865636951984,22,1,2,3,0
45,67629.12121203914,569,23705.932006584593,33,13.716393696953471,5,1,2,3,1
41,63640.56064894075,627,23963.695319369697,31,14.497111584227016,19,1,2,3,1
51,86783.23809025163,672,32049.971908295487,34,11.55443168705312,7,1,1,3,1
46,54258.01316226633,544,26652.15724425777,36,16.788214357992544,20,1,1,3,0
48,93905.32133571373,672,18740.28940511382,46,8.877496929305392,15,1,2,2,0
30,48160.55956528765,594,20422.98025011918,42,20.452714236443327,12,1,2,1,0
40,85674.92208784114,707,26464.411582857647,36,13.528166572455564,22,1,2,3,1
42,108533.52452507039,447,24160.131549115296,43,11.513174865730502,16,1,2,3,0
32,74733.15986351299,601,31054.907108056825,37,15.316628390925713,14,1,2,3,1
49,83197.42864707072,525,19179.554060236245,41,12.308450035834708,22,1,1,3,0
39,62548.12883100461,617,23035.328130551046,28,16.81687740589914,16,1,1,3,0
56,59902.23073137262,660,14501.888092587817,22,5.722573306376334,24,1,2,4,1
43,122136.2179622731,649,29235.64826670641,47,15.345440528814393,23,1,1,2,0
33,79251.62917947028,637,23490.405455063483,28,16.20847810393165,13,1,2,3,1
42,94391.05397069632,629,24026.328906949966,36,14.542048297416727,13,1,1,2,0
43,80685.1315294295,658,14155.193174067894,28,18.39331756659505,20,1,1,2,0
54,108463.2127218726,667,13396.559737735955,36,11.00362504447067,24,0,2,3,0
43,73116.18990857305,495,31923.65452094766,42,15.978628254763947,24,1,1,4,0
35,52916.926974589835,544,32259.329037743344,39,13.377016887423105,21,1,1,3,0
49,80883.43317423643,596,19385.289336103902,29,10.924597380643428,10,1,2,3,0
47,32004.506325646853,700,15099.114087102811,41,14.191723975804361,20,1,1,2,0
42,90002.09008413753,679,23630.83478212168,36,14.391908027132832,23,1,2,4,1
32,61518.119695350055,627,35135.19861091782,44,9.354335341945413,10,1,2,2,1
24,82004.02976210687,605,37394.8777361885,39,15.72637881923492,11,1,2,2,1
43,87453.8891649293,591,14433.261483528546,30,15.714365862732462,15,1,2,2,1
30,112372.26222725045,631,24510.051173001768,33,10.128452268607855,22,1,1,4,1
47,99673.06071298374,472,29056.316414557314,39,18.967644916344618,24,1,1,2,1
40,93510.53444483342,503,25796.3236873076,48,16.71631056240019,22,1,2,3,0
34,60262.37119366689,668,28021.507563855634,27,16.143456262019452,16,1,2,3,1
43,95223.94483265094,530,33863.03930631093,41,16.80245911608764,24,1,2,2,1
34,129112.95328750736,623,27112.5609113823,37,14.589521154491296,15,1,2,3,1
49,80778.13986123713,571,10157.789291246378,39,11.392905957527578,14,1,2,2,0
30,132498.83392099495,647,33480.22648358583,38,14.297194196475182,4,1,2,4,1
46,97729.18474811783,630,29082.84656460012,28,13.262151615292483,18,1,2,2,1
42,83861.53294048445,580,20529.64971550508,53,11.82891934740154,17,1,2,2,0
30,121751.0970608924,656,31750.22348912789,38,15.713014164778496,13,1,2,3,1
47,63939.9181940833,611,35009.74754430984,29,14.583868536240566,20,1,2,3,1
55,66394.80839011552,420,28645.783032303552,31,13.599512308309558,14,1,2,2,1
39,119166.65728002881,626,27583.462146849633,18,9.719045121978064,16,1,2,3,1
43,112702.11606055961,617,20330.9469614211,32,12.938506112605896,15,1,2,4,1
38,95068.54365885076,580,25205.075096410903,42,14.668444740117987,20,1,2,3,0
29,126579.61082447894,436,23786.783419706964,45,11.487006523843732,15,1,3,4,0
39,92387.76488032693,635,27828.682879103948,39,12.427479609818194,15,1,2,3,0
31,55448.615401268275,563,33857.73508085006,24,10.36766885410514,22,1,1,2,1
34,97956.46922880584,667,35591.33389560396,36,12.26520958966539,19,1,1,2,1
43,114002.15859241482,443,15206.196749485856,44,17.76041994717367,16,1,2,1,1
36,97420.7961404105,538,30289.06439103252,47,16.43645372756214,26,1,1,2,0
40,89496.31398248016,567,15180.821958282393,37,11.691060124781002,10,1,3,3,0
30,90881.68029922784,595,36364.38213353491,34,16.390307017572823,23,1,1,2,1
39,122036.6761958448,622,31044.582516745664,33,17.135085717164927,6,1,1,1,0
48,71682.6922366315,433,31777.691196122156,43,15.617803673184316,28,1,2,4,0
40,84075.68785890896,598,16307.648265938164,59,15.287860317986414,29,1,2,1,0
39,55155.84115482811,706,19817.56658629855,46,13.295593214077284,17,1,2,2,0
34,58981.30042275381,508,28863.622853479177,40,14.417410933162426,17,1,2,3,0
50,99380.22014812389,550,24962.705141098508,34,14.922837227071964,17,1,2,2,1
31,86101.45905294649,428,24225.941342436592,42,18.32096100328238,7,1,2,3,1
34,83078.88218927314,507,29263.80096698954,37,15.160288562535417,14,1,2,2,1
32,112686.34687379708,511,26293.64208422383,29,9.720733341044621,19,1,1,4,1
47,69753.64290650221,633,16233.277927436544,29,13.133957155717303,18,1,2,3,1
41,100563.0127817434,511,34295.00034544356,49,15.876033646880117,21,1,1,4,0
41,127924.49690421575,639,25640.873287178336,29,15.08402538219128,11,1,2,4,1
50,87942.34115148422,646,25595.514260781136,36,16.7513768501856,20,1,1,2,0
44,68241.80191799166,493,43110.3754348187,26,14.867911546921786,23,1,2,2,1
45,76109.39261081228,531,15427.475900673307,43,12.517912298038235,24,1,2,3,0
32,73685.5509661892,530,32145.39867187262,42,13.239211724831414,23,1,1,3,0
41,90282.74046156497,677,18749.664701697224,37,17.896650718114998,23,1,2,2,1
34,76140.6925723239,703,22758.86276668654,46,13.241221084151633,16,1,2,2,0
44,95505.75457313232,503,31709.76879481965,48,18.03178674034556,33,1,1,3,0
55,34175.73962808905,742,3465.089624386063,32,13.619091663148732,20,0,1,2,0
46,74550.27875586838,340,40615.16640968141,35,15.99760633136159,16,0,1,3,1
47,130743.43743578647,595,25291.39888722247,46,11.662597705151855,22,1,2,2,0
38,91935.64347575358,578,20144.611741730878,47,7.305447165199369,16,1,2,3,0
51,68385.00612363775,511,25648.39134190389,20,15.673074644177126,21,1,2,2,1
56,99415.27566991298,507,24209.58494456958,26,14.76059008066215,14,1,1,2,1
42,82059.80740983057,611,18066.38778042547,52,9.708325590884439,24,1,2,2,0
47,80336.57485484055,690,23511.3917499569,49,13.572435576377545,24,1,1,2,0
40,88099.71608968332,588,23591.42838625051,39,11.877585907559105,17,1,2,3,0
34,90011.87371533505,702,38206.94947452787,37,15.695304885940223,9,1,2,2,1
32,111945.13965939295,619,28689.7893055058,37,14.669623439458546,16,1,2,3,1
54,105417.4636697318,361,24360.86869588667,46,18.495199748769757,16,0,1,2,1
51,79208.72198392448,556,13962.052048581221,43,10.137604058412595,21,1,2,3,0
38,57751.63091972478,545,29151.884320226687,29,14.229054981120617,10,1,2,3,1
39,93648.89462814445,657,18661.78168770712,43,15.17092106969164,26,0,2,2,0
51,82191.022528146,658,7584.172388010569,46,9.479850946353512,19,1,2,2,0
39,53467.31533204889,578,32395.431733184578,31,14.068559653600783,29,1,1,2,0
43,77498.72504239366,420,31952.58760289855,41,16.744442667880463,19,1,2,2,1
49,109228.32924668015,653,20954.80262072491,41,12.287206766140443,23,1,2,2,0
41,80326.1532180944,675,24783.127584640846,48,14.476152500457756,21,1,2,2,0
45,94798.1926153181,654,13370.911107839009,27,16.905993288512988,17,1,1,2,1
50,100133.04079542936,667,18310.603403482706,30,17.051071990942066,25,1,2,2,1
38,104113.26675650776,549,25110.423582038304,30,10.747012137340652,13,1,2,3,1
39,84256.22811868227,663,27659.505732722446,42,15.47117824243753,7,1,2,1,0
45,96662.6548008451,461,23803.76717585736,40,16.820387084117712,19,1,2,2,1
32,89392.15390664636,454,27486.531830213673,41,14.886967458787037,9,1,2,2,1
36,83304.96760598317,593,22961.330230103784,40,15.623090498781034,19,1,1,2,0
36,72729.46658187654,586,14640.596219959076,35,13.15316593065256,13,1,2,3,0
47,78927.38512952309,511,23833.98121785429,28,18.284809886221243,20,1,1,3,1
35,126406.0698598855,473,26055.21001007455,32,14.984027877954643,14,1,1,3,1
41,118589.76521701715,590,29509.788679302266,38,12.477360817224671,13,1,2,3,0
36,79191.01585263704,595,30517.0406864926,28,9.747217818039214,19,1,2,3,1
40,59579.386672578454,536,4182.797170225417,56,15.750055484651298,24,1,2,1,0
41,80029.99326336914,461,43709.649644154015,46,12.119277776094075,34,1,1,4,0
43,76301.32040359743,591,26099.242284134387,35,13.644951729657615,9,1,2,3,1
49,63714.96602491089,411,32194.459998898168,29,13.670088503285099,14,1,2,2,1
49,75112.60043092293,526,27998.358978332417,39,15.614168013679725,17,1,2,3,0
33,50867.9312504137,584,25788.46854205355,30,12.969810147886927,20,1,1,3,0
37,79668.87263287556,630,28676.731872653334,25,11.428414785126161,18,1,2,3,1
39,70980.52493610886,637,29756.891252466896,40,13.590064928306377,21,1,2,3,0
48,86054.79144173715,615,21144.112267555258,24,12.99527781001723,15,1,2,2,1
37,54133.11141549258,532,29138.259541732867,41,13.993622915630445,20,1,1,3,0
48,90162.63806232742,400,31743.374294252986,36,16.21594322099162,19,0,1,2,1
33,81312.65130979866,524,31121.523846897486,48,14.03637502637653,21,1,1,3,0
39,67236.89651471764,680,23126.072292273428,30,10.914951624937835,30,1,1,3,1
43,100603.08990867088,534,25649.898633124245,41,11.61203553485595,13,1,2,2,1
34,88619.84396990947,614,19959.74555968265,37,14.968148718468365,21,1,2,3,0
42,72298.52593389724,561,13789.549428085495,34,11.588015163387542,9,1,2,2,0
52,61261.207972806114,600,16488.8641577437,25,19.00063357065725,18,1,1,3,0
47,105320.62754437802,490,32068.746584464734,51,18.100300002148792,29,1,2,4,0
48,58860.929138735155,607,11077.759635007444,40,9.869686218570807,20,1,2,3,0
32,102711.37725541144,581,29233.94990546387,30,11.561332932458132,14,1,2,4,1
37,97180.72763777118,509,19359.85022696854,27,17.807359845629268,17,1,1,2,1
36,101456.89758071362,517,19172.93445859942,34,11.386919642221027,11,1,2,3,1
38,109124.32514577509,702,25293.60152417988,34,8.97821886260177,15,1,2,3,1
41,99247.4330407183,679,34980.52993388953,33,13.814430351042777,15,1,1,3,0
38,67933.14993579534,716,27336.608744432313,37,13.509640231169373,27,1,2,3,1
48,113742.50117170833,541,14207.931103475743,39,14.432675152622961,21,1,1,4,1
37,98613.55292096404,584,21840.71744881895,32,19.91236732767757,19,1,1,3,1
36,98549.0496565663,627,28111.976541359214,47,14.990923773839679,14,1,2,2,1
42,80763.53416487323,722,17847.547911183647,26,8.225202326474047,27,1,2,5,1
25,91458.82985811793,606,33566.211021011826,34,13.144761321668021,16,1,2,3,1
37,83265.20300953694,607,29143.42114248315,36,16.245364480027742,24,1,1,2,0
52,87989.2337273938,560,24397.983586596638,37,17.821420415187973,24,1,1,3,0
58,121474.42907795648,575,15719.352159159485,41,21.014566229669246,17,1,2,4,0
35,100883.28611339179,565,28795.78077173422,29,11.222629505505529,18,1,1,3,1
43,83076.31876161387,494,32333.174584138877,46,14.700684158839126,28,1,1,3,0
33,100283.32245815195,602,28040.553730340092,39,13.814623950610219,20,1,2,3,1
47,105257.15358856323,463,26843.357464631066,43,16.51267896931894,21,1,2,2,1
37,79331.85096212424,568,37635.180218163485,41,14.763002560206537,24,1,1,2,0
45,95311.58884313189,627,26446.18698552853,43,12.961524191407024,21,1,2,3,0
42,53207.8806157687,510,24320.562111247495,39,16.10385938707534,20,1,1,4,0
44,50790.49878869373,574,32753.410959473298,34,16.92976026054544,20,1,0,2,0
47,86089.97565611811,531,26246.722758984633,36,14.559527950455333,26,1,2,3,0
53,55046.2154812755,492,26755.28666061687,32,15.555465940121788,23,0,2,3,0
36,81883.17871169964,587,27020.66401296264,35,15.955389156443404,17,1,2,2,1
51,95349.15927366816,584,20365.861835507672,35,19.104218523752827,20,1,1,3,0
41,79390.60635016649,526,7844.366783690387,40,12.756689360179221,16,1,3,3,0
43,94635.56712159431,605,18608.145697518983,32,9.465214186972014,18,1,2,4,1
25,106892.20814560539,737,36710.74895643908,38,13.684577854529708,17,1,2,2,1
50,81239.94632493617,484,32119.22522784032,43,16.1812896425848,28,1,2,3,0
52,70992.9698459623,381,36510.78154721963,36,14.042630816277496,16,1,2,2,1
35,100962.79756319392,632,30833.48754128015,27,13.081871609599247,18,1,2,3,1
42,104459.80946131443,524,20833.623545137147,51,17.119103878672323,18,1,2,4,0
57,65848.26533685127,619,19659.644919915583,35,12.608832670191576,16,1,1,3,0
43,121501.70896474062,523,22400.232996220275,29,14.794014257298793,16,1,1,4,1
38,73191.99532919278,776,23714.000644983753,49,12.96179304869817,15,1,2,1,0
41,66730.06755858091,683,22101.483239973164,30,15.081068060844988,13,1,1,2,0
32,81648.03860711903,482,35814.119241824694,50,16.003541213276662,14,1,2,2,1
41,70007.42115451407,492,27250.02252210178,47,13.462284102249695,19,1,1,3,0
43,98241.79011233916,551,16825.127621592088,35,15.379929827551813,20,1,2,3,1
34,88951.27874920113,531,23588.84539565782,46,13.780726663493645,19,1,2,3,0
33,105023.57201192563,570,18976.388041289283,51,12.97529453092687,8,1,3,2,0
41,69742.9734683379,548,24431.254400143574,33,14.684053452444898,27,1,2,4,0
42,98497.12045924131,496,19483.12319793111,41,11.978456016869963,23,1,3,4,0
41,79471.96647510985,605,15584.726865258073,43,13.424414331654802,17,1,2,2,0
41,88721.12146306604,634,20466.95129860846,33,18.656242234740475,18,1,2,3,1
56,63075.99833436083,492,24031.950923002943,40,19.405274858590154,20,1,2,4,0
48,78323.63055006077,465,21279.780478300276,26,18.808829194511873,21,1,1,3,1
49,99767.30932512764,641,28161.437579936108,33,14.633300177677775,13,1,1,2,0
37,96992.17850818453,559,30487.43324321786,30,16.588633555297434,18,1,2,2,1
45,73889.14944077827,596,21146.763854619243,44,10.978597404969069,14,1,2,3,0
43,77982.13024407587,547,26511.22046484554,40,18.370010278112602,23,1,1,3,0
43,79505.12709946636,588,24561.340042343272,28,6.559389092839338,15,1,2,3,1
42,61967.19348374909,648,21466.15344544739,45,12.947095687715505,18,1,2,3,1
37,57124.31175045974,570,28774.57210501653,22,14.890495151817307,14,1,2,3,1
41,90717.29969173117,593,26980.155365502065,46,14.630664741339832,23,1,2,2,0
47,109558.84971846834,536,24924.902677863844,47,19.44985639810901,23,1,1,3,0
44,61345.67459042996,612,33465.539101247996,40,14.671178539281737,19,1,1,2,0
41,93106.25955604496,578,22741.41655092697,36,18.595270576321063,18,1,2,2,1
42,36561.94629003974,620,11239.301628923751,30,10.89762305611439,4,1,2,3,0
38,53183.38375036427,690,31576.55970677515,35,13.62171933604252,23,1,2,3,1
54,73565.64330923471,562,25658.475474712257,33,19.048916623533536,21,0,0,3,0
38,107332.78854484366,624,27464.92496397842,42,16.20349688477426,15,1,2,3,1
53,101843.63451899306,498,27502.33124727001,37,16.99638916819308,19,1,1,2,1
57,74920.33442542254,443,32511.584380052755,39,16.556214630089393,29,0,2,3,0
43,109880.58067650453,509,27070.588718110812,44,13.795463541722278,23,1,3,4,0
42,89016.13212611791,521,24327.593848870416,38,12.612717831435127,24,0,2,2,0
46,129838.6941529377,565,18762.150512197182,53,11.355077252065174,22,1,2,2,0
41,67466.710027394,538,9801.6460103722,40,10.028497323318255,16,1,3,3,0
42,99597.00773363348,529,21975.555908665916,43,13.64250918245684,8,1,2,2,1
47,61444.00276067853,585,31882.546109094375,27,15.259771665252945,25,1,1,2,0
40,83131.46735018474,691,26769.064239836414,39,13.315590847774507,18,1,2,2,0
44,73441.98375736907,502,29776.723243107663,37,17.42898130609185,24,1,2,3,1
47,67647.61556503529,560,19003.378015560847,40,11.247171887386099,20,1,2,3,0
38,113487.73145588096,565,26823.003333282937,39,11.541987582958894,16,1,2,3,0
44,59355.041294648814,506,18493.186595400257,37,11.780888049839803,16,1,2,3,0
37,107509.89119774668,527,26544.779063359172,47,17.532815459568127,12,1,1,3,1
45,46984.4857302256,468,35399.0367719918,28,13.653373283880827,15,0,2,3,1
42,77696.00092331468,685,32686.348394987224,12,6.176886912446719,17,1,2,4,1
28,130767.25946834854,619,32411.684334554484,34,11.99206607070741,14,1,2,4,1
46,82399.78108593519,662,22734.75364713494,27,15.583158017553929,20,1,2,2,1
42,54123.133658998486,527,34946.3073737629,25,14.095357480132837,16,1,2,2,1
43,110454.0710539793,618,30277.59990976479,30,14.112390073661945,4,1,1,2,0
33,75451.89463165682,562,36374.36638918227,38,13.192213321063942,28,1,1,2,0
38,103362.48600154361,573,19470.880522112544,42,12.626411412029812,21,1,1,4,1
41,76116.35228449001,683,26866.78945410268,32,15.379112989436651,21,1,2,2,1
43,104211.96748856557,535,31112.913303773224,21,13.614651472533719,16,1,2,3,1
51,84154.58535006865,508,25527.046787587147,41,15.126141176783701,24,1,2,4,0
41,131498.8355488862,663,28340.85945689624,30,17.05983394989481,16,1,2,4,1
39,87301.5190008297,533,28960.879849972047,45,15.348237800098085,25,1,1,3,0
54,84821.59195198712,570,17204.30654923839,39,18.95321069340132,19,1,2,3,0
56,69367.8713289361,638,18733.387215697043,37,12.625327698095516,16,1,2,2,0
41,114503.73793199389,617,19417.204484733702,37,15.405382999624814,13,1,2,3,1
36,76686.27541838834,543,25836.599362378467,41,14.345844666426855,21,1,1,3,0
50,67055.80234576264,626,28327.89374166769,32,11.492844061718124,13,1,2,2,1
36,108722.41964464866,539,26359.94267399244,36,12.536138281474285,14,1,1,4,1
37,82229.3299226587,697,35647.36145887981,49,16.16779931396624,16,1,1,1,0
34,50520.61553596122,603,18918.95072222355,46,13.13068511199553,17,1,2,2,0
42,82546.78650854097,581,20322.44171781086,39,18.380912754825335,19,1,2,3,0
36,106192.61424142259,555,18068.755654529792,42,20.8944155235779,26,1,2,2,1
47,84687.56235716795,603,27674.704995242213,44,12.920927779979385,25,1,2,3,0
38,84257.26639609964,603,30132.97187457432,41,18.623311152147163,18,1,0,3,0
36,66040.14225464108,561,17826.766030924522,45,14.802837010940516,19,1,1,2,0
46,86480.85809836132,625,39549.77830596186,34,15.491285462388566,24,1,0,3,0
38,122334.50252426013,630,21784.47685548663,36,16.317763174674464,24,1,1,4,1
36,81437.90535399708,653,16677.911285247836,35,17.547052643493835,19,1,1,2,0
33,84267.87498917754,626,30714.459400184718,32,8.812053933552718,17,1,2,3,1
45,80508.90608394778,530,24452.799814215134,33,18.18928195140812,16,1,1,3,1
47,52005.97636540266,490,30898.06588327202,40,15.488948493836173,22,1,1,3,0
45,98056.725694269,540,35465.83408222704,48,16.466380740607,21,1,1,2,0
48,87659.24087086073,609,19299.054590838932,41,10.554508095235581,8,1,2,2,0
25,89630.96639991572,562,23953.543682384523,45,19.94389700961894,17,1,2,3,1
43,87317.87295691959,479,25489.180898305945,35,13.803600939906602,11,1,2,2,1
37,100342.4252474021,539,10578.041565748044,44,14.675074273571797,20,0,2,2,0
39,79043.58306509943,578,20588.6566595142,37,16.507157686996504,16,1,2,2,1
27,138657.60852037114,669,33618.23317163934,20,11.84153481144934,13,1,2,4,1
43,93206.15240355911,621,16239.114454546714,35,9.243591916219593,15,1,2,3,0
47,101136.40245545164,569,25931.49760503943,37,14.589258195886986,21,0,2,2,0
20,56520.34891849183,711,40930.47817320887,36,11.628460629115821,16,1,2,2,1
31,73144.35287581911,754,31322.99509998621,36,3.5,21,1,2,3,1
33,105409.6645437395,607,33133.72241590479,44,10.247630124066635,13,1,2,3,1
48,66206.4094170819,579,31729.886635376937,28,12.139028024611408,16,1,2,2,1
42,77946.67050192982,439,26630.594788579492,33,17.148570422676244,18,1,2,3,1
31,70266.28165394368,677,31343.03847221988,26,11.493231676726387,19,1,2,3,1
47,128003.12737756991,506,23512.76520603029,45,19.757002619778813,19,1,1,3,1
40,73999.94742370432,677,32649.498088073266,30,17.22046338114796,26,1,2,2,1
42,106836.72416085433,728,28612.87501285959,30,11.37953856569816,17,1,2,3,1
40,82167.13877508848,590,11740.624304576982,34,16.72465000876405,9,1,2,2,0
43,100765.00374492747,561,28162.83011669082,27,15.076294702978961,18,1,2,2,1
44,71618.12410515215,520,23772.887880021048,26,15.350843413193514,8,1,1,3,1
32,100259.04139134297,658,28153.226133247732,36,17.382385801395642,24,1,1,3,1
45,53218.224188857086,535,30805.517525250823,36,14.056066191447554,18,1,1,3,0
35,114495.40262090533,616,34635.56430078756,35,12.491789926847328,10,1,2,3,1
36,66575.12421917278,584,31417.200363153697,33,14.278888312384424,16,1,2,3,1
58,117482.63658989499,632,21024.090837206106,40,9.223005074077722,19,0,1,3,0
42,90434.87321090262,634,33758.05263813939,39,13.714204389753307,18,1,1,2,0
35,55101.97101587991,381,41390.41767020423,38,16.69690585726332,10,0,1,4,1
31,64516.69802920073,647,28908.867991522737,40,15.529525754264064,19,1,3,3,1
39,103124.96617171256,743,35916.80242313747,26,12.784547104923561,21,1,2,3,1
36,84075.82093053497,775,31633.319420441872,34,15.004334705313372,19,1,2,3,1
39,78783.69135668178,557,23312.999358596153,30,11.46019649910588,13,1,2,3,1
29,79298.49297468399,565,30114.17434606489,30,13.29449858422636,24,1,1,3,1
44,70727.96204183408,520,26823.82020096093,40,13.723725309055167,26,1,2,3,0
42,96753.11001794589,674,14632.770283422016,51,10.854313461762946,16,1,2,2,0
47,95565.05902125727,507,21186.372427250655,49,15.475202199088413,18,1,2,3,0
39,82693.65805667292,628,21771.936361550663,39,8.883682845513437,12,1,2,3,1
33,105740.42579982762,640,31608.321695957668,37,15.095495381315567,23,1,1,3,1
49,65159.058941332834,710,24708.17947698582,21,11.898903646104355,25,1,2,4,1
48,75081.9250791305,511,28026.006687015277,36,14.75120310428548,15,1,2,2,1
44,92708.9640994543,590,29418.741086315527,42,17.966525169955048,21,1,1,2,0
47,20823.903030516496,757,21505.06492618419,44,16.1844624447919,19,1,1,1,0
40,79978.99681639762,531,21727.8357261293,40,15.248218352276984,23,1,2,3,0
32,67438.05887429284,495,35154.57686441448,34,15.784249587893544,16,0,2,3,1
40,88946.18966128706,646,23379.519569621996,42,16.129378009108294,16,1,1,2,0
43,83497.00095250412,602,20048.922738185443,54,13.031083739387313,19,1,2,2,0
49,46942.81775879641,542,35087.94629583309,14,13.909039846850382,27,1,2,2,1
47,107698.42755913395,610,22600.571498675745,28,16.46867800138202,25,1,1,3,1
37,62432.76978316571,592,29755.518217424982,30,15.900137130949735,18,1,2,3,1
39,94644.68322247479,554,24368.15732801726,57,11.204877293727105,19,1,2,2,0
45,87667.32989779471,612,22647.148232269632,47,12.97619482316173,21,1,1,2,0
48,112979.21576508194,478,25075.387991042797,22,12.681455103475294,15,1,2,3,1
49,64121.71142433822,621,35230.23011963158,27,12.67293169008541,21,1,2,2,1
35,110717.14316867478,575,27821.870824567006,33,17.786394895064177,16,1,2,4,1
39,97021.53191952176,724,26752.843686950804,38,15.707155899953497,15,1,2,4,1
51,82855.0688145364,581,12830.001647364845,36,18.220602448224998,20,0,2,2,0
39,65685.65333903395,527,26396.258492112713,34,15.31362451770883,11,1,2,3,1
45,91306.01559928707,595,17075.075458921463,33,15.101359604318523,16,1,2,2,1
36,62714.42814819436,500,33318.496420484225,37,17.58206691752477,16,1,2,3,1
49,55018.711932987644,548,19876.70058870465,41,15.26957662218728,13,1,1,2,0
46,65240.26132536107,546,27983.970669186692,39,17.332567009089495,16,1,1,3,0
22,113967.73100508258,536,29741.641261464618,44,16.730970844013264,15,1,1,3,1
36,78525.21354596934,664,23493.864961630934,28,13.668326404433152,12,1,2,3,0
41,93834.9173469764,647,14949.771419290351,38,18.48838832462954,11,1,1,3,0
56,103803.96138014333,502,29741.015686465693,42,17.118967469053676,27,1,2,3,0
44,80730.18244812885,536,30113.002294652786,44,15.88377373025553,16,1,2,2,1
49,103726.51964962044,688,24326.616177730342,29,14.567763895456975,17,1,2,3,1
38,72397.16281370536,497,36428.3551842767,46,12.349632565216003,23,1,1,3,0
31,98411.96896715558,757,32972.57055515077,41,6.5999800302922385,13,1,2,3,1
42,120234.3283584535,476,32889.96453916351,51,13.6702680375478,35,1,2,3,0
37,40169.78174485924,676,17626.2624819572,39,17.524339685026042,14,1,1,1,0
40,84861.94285486743,519,29286.5158519542,36,19.149642997781662,20,1,1,2,0
38,103147.43567723161,515,37488.21022742935,47,13.663658260246875,22,1,1,4,0
46,80286.2826964607,465,33178.00843050372,45,15.522399489503082,29,1,1,4,0
42,74321.84896487767,472,30222.44217949082,32,16.61169249272516,20,1,2,2,1
41,83592.59268009604,602,16771.09466184525,29,17.379933036046403,17,1,2,2,1
51,85185.51997839898,582,6246.034632240017,31,12.095299357438135,18,0,2,3,0
41,92070.90846584902,747,16326.988870813046,33,15.72954102777137,19,2,2,2,1
47,101265.39690460214,560,22169.256052721445,41,14.400029405219305,22,1,2,2,0
39,69085.84124717425,643,10712.461251465986,49,11.113007999500116,18,1,2,2,0
27,93330.06634286504,589,36639.066061242534,41,12.140906459036676,7,1,2,2,1
28,114014.27002425768,584,34231.92102286008,34,12.554184813866275,13,1,2,3,1
28,135347.53328898846,547,27336.231290215685,39,16.214561274186018,18,1,1,3,1
35,100408.11790811631,610,25746.86703879367,42,12.838404572866644,14,1,2,3,1
41,80411.1991314805,520,32931.13268914519,39,15.41607410856534,21,1,2,1,1
48,96220.79296267666,560,19830.678268120526,28,10.50430396073667,11,1,2,5,1
34,122060.84843186222,737,25710.54610065451,40,9.538039986196203,13,1,2,5,1
31,121139.390572358,526,27816.681369789327,42,17.60976740327201,18,1,1,3,1
41,84088.9472617545,550,24451.154918377422,30,13.136034517193524,6,1,2,3,0
49,68057.36617129992,526,35913.99391028113,28,13.215259215287022,18,1,1,3,1
36,127157.27855744572,607,20166.1323754198,29,12.523427137359887,14,0,2,3,0
42,125366.68258359608,498,20259.880022867896,40,10.074970628095858,20,1,2,3,0
58,96862.0371785761,449,43099.993511177476,52,17.307002120328175,33,0,1,3,0
39,44381.24223756051,581,16569.27733734176,38,13.86291287693415,15,1,2,3,0
54,100232.5141429796,480,25246.935867573477,48,16.64232385464271,27,1,2,3,0
38,96251.28022776032,473,32872.2896490104,49,9.94565560836562,34,1,2,3,0
47,85465.66412149,422,25593.267965424813,34,18.5729888599052,18,1,1,2,1
45,80231.78465952654,554,22672.59038226049,26,14.486404147037955,14,1,2,3,0
43,56301.73161740926,630,27957.130537300818,42,14.4977823829987,22,1,1,2,0
